#	DrugBank Id	Source.MineID	Source.PubChemCID	Source.DrugBankID	propertiesAdmet.Ames test	propertiesAdmet.Biodegradation	propertiesAdmet.Blood Brain Barrier	propertiesAdmet.CYP450 1A2 substrate	propertiesAdmet.CYP450 2C19 inhibitor	propertiesAdmet.CYP450 2C9 inhibitor	propertiesAdmet.CYP450 2C9 substrate	propertiesAdmet.CYP450 2D6 inhibitor	propertiesAdmet.CYP450 2D6 substrate	propertiesAdmet.CYP450 3A4 inhibitor	propertiesAdmet.CYP450 3A4 substrate	propertiesAdmet.CYP450 inhibitory promiscuity	propertiesAdmet.Caco-2 permeable	propertiesAdmet.Carcinogenicity	propertiesAdmet.Human Intestinal Absorption	propertiesAdmet.P-glycoprotein inhibitor I	propertiesAdmet.P-glycoprotein inhibitor II	propertiesAdmet.P-glycoprotein substrate	propertiesAdmet.Renal organic cation transporter	propertiesAdmet.hERG inhibition (predictor I)	propertiesAdmet.hERG inhibition (predictor II)	propertiesPredicted.Bioavailability	propertiesPredicted.Ghose Filter	propertiesPredicted.MDDR-like Rule	propertiesPredicted.Rule of Five	propertiesPredicted.Veber's Rule	propertiesAdmet.Rat acute toxicity	propertiesExperimental.Caco2 permeability	propertiesExperimental.Radioactivity (mCi/mL)	propertiesExperimental.boiling point ()	propertiesExperimental.logS	propertiesExperimental.melting point ()	propertiesExperimental.pKa	propertiesPredicted.Number of Rings	propertiesPredicted.Physiological Charge	propertiesPredicted.Polarizability	propertiesPredicted.Refractivity	propertiesPredicted.Water Solubility	propertiesPredicted.logS	propertiesExperimental.LogP	propertiesPredicted.pKa (Strongest Acidic)	propertiesPredicted.pKa (Strongest Basic)	chemicalProperties.Complexity	chemicalProperties.Covalently-Bonded Unit Count	chemicalProperties.Defined Atom Stereocenter Count	chemicalProperties.Defined Bond Stereocenter Count	chemicalProperties.Formal Charge	chemicalProperties.Heavy Atom Count	chemicalProperties.Isotope Atom Count	chemicalProperties.Undefined Atom Stereocenter Count	chemicalProperties.Undefined Bond Stereocenter Count	Summary.PolarSurfaceArea	Summary.HydrogenBondDonorCount	Summary.HydrogenBondAcceptorCount	Summary.RotatableBondCount	Summary.MolecularWeight	biochemical.state	Summary.charge
1	DB00319	1	71236992	DB12050	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	-	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	No	Yes	No	No	2.3925					2		4	-1	51.77	126.3	0.119	-3.6	0.5	3.49	-4.3	982	1	4	0	0	36	0	0	0	182	3	8	6	517.6	Solid	-1
2	DB01061	1	71236992	DB12050	Non AMES toxic	Ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	-	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.1838							4	-1	44.97	111.71	0.233	-3.3	0.1	3.49	-5.9	844	1	4	0	0	32	0	0	0	173	4	7	5	461.5	Solid	-1
3	DB02432	1	71236992	DB12050	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	-	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	0	No	Yes	No	No	2.6625							4	-2	65.9	169.79			3.8	2.25	-1.9	1170	1	2	0	0	48	0	0	0	179	4	10	13	661.7	Solid	-2
4	DB07792	1	71236992	DB12050	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	-	Non-carcinogens	-	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	Yes	Yes	No	2.2973							4	0	45.48	110.62	0.00712	-4.8	2.5	10.94	-1.8	683	1	1	0	0	30	0	0	0	143	4	5	6	446.9	Solid	0
5	DB11870	1	71236992	DB12050																						1	Yes	Yes	Yes	No								3	0	41.16	109.42	0.00228	-5.3	4.6	10.85	-4.5	771	1	1	0	0	33	0	0	0	87.3	3	8	5	469.4		0
6	DB12228	1	71236992	DB12050																						1	No	No	No	No								5	0	52.43	134.6	0.0936	-3.8	3	10.69	3.16	948	1	2	0	0	40	0	0	0	97.9	2	9	4	566.5		0
7	DB12355	1	71236992	DB12050																						1	No	Yes	Yes	No								4	0	52.73	143.44	0.00452	-5	3.8	13.24	4.31	869	1	1	0	0	37	0	0	0	116	3	6	7	498.6		0
8	DB12659	1	71236992	DB12050																						1	Yes	No	Yes	No								4	0	42.36	116.12	0.00532	-4.9	3.4	13.64	4.78	813	1	2	0	0	34	0	0	0	86.1	1	8	4	468.4		0
9	DB14568	1	71236992	DB12050																						1	No	Yes	No	No								5	0	53.42	139.33	0.0208	-4.4	03.01	12.14	1.81										119.29	1	6	7	582.97	Solid	0
10	DB00248	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	Yes	Yes	No	2.8786					103		4	2	52.5	133.5	0.064	-3.8	3.4	15.25	9.32	713	1	3	0	0	33	0	0	0	71.7	2	4	8	451.6	Solid	2
11	DB00377	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	Yes	2.7383							5	1	33.9	88.52	0.464	-2.8	2.8		7.97	456	1	2	0	0	22	0	0	0	23.6	0	2	1	296.4	Solid	1
12	DB00457	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.3304			638.366		278	6.54	4	1	40.51	104.5	0.693	-2.7	2		7.24	544	1	0	0	0	28	0	0	0	107	1	8	4	383.4	Solid	1
13	DB00590	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.1954			718		276	6.52	5	1	47.17	121.64	0.79	-2.8	2.5	12.67	7.24	678	1	0	0	0	33	0	1	0	112	1	9	4	451.5	Solid	1
14	DB00705	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Substrate	Non-inhibitor	Substrate	High CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.5840					227		4	0	49.99	126.64	0.086	-3.7	2.4	9.39	6.82	749	1	0	0	0	32	0	0	0	119	3	7	6	456.6	Solid	0
15	DB01162	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.2262					272		4	1	41.28	105.18	1.5	-2.4	1.4	19.93	7.24	544	1	0	0	0	28	0	1	0	103	1	8	4	387.4	Solid	1
16	DB05465	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	No	Yes	No	No	2.2288							5	1	64.1	162.58	0.0753	-3.9	4.6	14.01	09.03	783	1	0	0	0	41	0	0	0	92.3	1	8	10	562.7	Solid	1
17	DB05532	2	9926791	DB08895																						1	Yes	No	Yes	No								4	0	43.35	113.03	0.0992	-3.6	1.22	8.6	2.35										104.83	1	6	5	422.441	Solid	0
18	DB07135	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.6631							4	1	45.69	125.95	0.152	-3.4	1.3	18.94	7.39	656	1	3	0	0	31	0	0	0	96.8	1	6	5	430.5	Solid	1
19	DB07340	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Strong inhibitor	Inhibitor	1	Yes	No	Yes	No	2.3133							5	0	43.91	115.04	0.0355	-4	3.9	9.71	4.37	503	1	0	0	0	29	0	0	0	91	3	7	5	393.5	Solid	0
20	DB07585	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Inhibitor	Non-substrate	Non-inhibitor	Substrate	High CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Inhibitor	Substrate	Inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.8092							4	0	26.86	73.65	0.117	-3.4	1.5	12.01	6.65	342	1	0	0	0	19	0	0	0	73.5	2	4	1	274.71	Solid	0
21	DB08148	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Inhibitor	Substrate	Inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.9019							4	2	37.12	98	0.0518	-3.8	3.1	13.57	9.45	418	1	0	0	0	24	0	0	0	70.8	2	4	3	341.8	Solid	2
22	DB08149	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Inhibitor	Substrate	Inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.9019							4	2	38.49	102.6	0.0263	-4.1	3.4	13.58	9.72	432	1	0	0	0	25	0	0	0	70.8	2	4	4	355.9	Solid	2
23	DB08150	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Inhibitor	Non-substrate	Non-inhibitor	Substrate	High CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Inhibitor	Substrate	Inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.8687							4	2	36.96	109.24	0.00715	-4.7	3.1	13.59	9.85	418	1	0	0	1	24	0	0	0	72.4	2	3	3	342.8	Solid	2
24	DB08504	2	9926791	DB08895	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.6436							4	0	44.19	125.43	0.109	-3.6	1	18.09	6.94	656	1	3	0	0	31	0	0	0	96.8	1	6	5	424.5	Solid	0
25	DB09053	2	9926791	DB08895																						1	No	No	Yes	No						154	3.74	5	0	47.84	138.07	0.0203	-4.3	3.6	19.7	6.58	678	1	1	0	0	33	0	0	0	99.2	1	6	5	440.5	Solid	0
26	DB11530	2	9926791	DB08895																						1	Yes	No	Yes	No								5	0	48.29	116.96	0.155	-3.4	2.15	16.29	6.99										73.02	1	5	5	428.529		0
27	DB11743	2	9926791	DB08895																						1	Yes	Yes	Yes	No								4	1	50.29	127.76	0.0516	-4	2.5	13.68	9.49	622	1	3	0	0	32	0	0	0	81.6	2	6	6	458.0		1
28	DB11925	2	9926791	DB08895																						1	No	No	Yes	No								5	0	51.35	133.06	0.0692	-3.8	2.8	14.84	2	698	1	2	0	0	34	0	0	0	92.7	1	8	4	462.5		0
29	DB12218	2	9926791	DB08895																						1	Yes	Yes	Yes	No								4	2	44.79	116.97			1.7	13.03	8.33	580	1	1	0	0	30	0	0	0	120	4	6	6	428.9		2
30	DB12230	2	9926791	DB08895																						1	Yes	No	Yes	No								3	1	40.08	105.53	0.584	-2.8	2.2		7.26	494	1	0	0	0	27	0	0	0	93.8	1	7	5	373.4		1
31	DB12264	2	9926791	DB08895																						1	Yes	No	Yes	No								4	1	42.8	112	0.0382	-4	3	14.5	6.88	525	1	0	0	0	28	0	0	0	73.5	2	5	5	379.5		1
32	DB12402	2	9926791	DB08895																						1	Yes	No	Yes	No								4	0	31.71	82.67	0.0902	-3.5	1.7	6.64	7.45	499	1	1	0	0	21	0	0	0	89.7	2	5	2	303.4		0
33	DB12690	2	9926791	DB08895																						1	Yes	No	Yes	No								5	0	42.25	112.47	0.01	-4.6	3.6	9.16	5.92	644	1	0	0	0	32	0	0	0	75.5	1	9	3	445.4		0
34	DB12963	2	9926791	DB08895																						1	No	No	Yes	No								5	0	47.61	142.29	0.114	-3.6	2.5	11.15	05.05	781	1	0	0	0	32	0	0	0	85.7	1	8	4	451.9		0
35	DB14675	2	9926791	DB08895																						1	Yes	No	Yes	No								5	0	48.67	128.73	0.147	-3.5	01.01	09.07	1.25										126.31	1	7	5	473.493		0
36	DB14795	2	9926791	DB08895																						1	Yes	No	Yes	No								4	1	46.54	119.16	0.0696	-3.8	04.03	13.81	7.1										79.82	1	6	5	459.91		1
37	DB14896	2	9926791	DB08895																						1	Yes	No	Yes	No								5	0	38.66	114.28	0.0815	-3.7	2.32	12.88	1.84										75.42	1	5	0	380.427		0
38	DB14917	2	9926791	DB08895																						1	Yes	No	Yes	No								5	0	43.1	121.99	0.127	-3.5	1.91	13.76	4.5										107.85	2	7	4	412.51		0
39	DB14924	2	9926791	DB08895																						1	Yes	No	Yes	No								3	1	29.95	82.84	0.457	-2.8	1.47	13.59	6.6										73.91	2	4	3	285.351		1
40	DB14955	2	9926791	DB08895																						1	No	Yes	No	No								5	1	51.84	128.3	0.0706	-3.9	2.91		9.98										79.82	1	7	7	511.59		1
41	DB15096	2	9926791	DB08895																						1	Yes	No	Yes	No								5	1	41.9	104.62	0.0396	-4	2.73	16.38	8.39										54.56	1	3	5	368.477		1
42	DB15149	2	9926791	DB08895																						1	Yes	Yes	Yes	No								4	0	45.57	122.82	0.0398	-4	1.77	19.22	2.58										108.39	1	7	6	418.457		0
43	DB15227	2	9926791	DB08895																						1	Yes	No	Yes	No								5	0	48.25	127.73	0.0267	-4.2	3.27	18.57	3.33										104.89	1	5	5	454.49		0
44	DB15347	2	9926791	DB08895																						1	Yes	No	Yes	No								3	0	39.78	104.3	0.00971	-4.6	2.62	14.12	0.25										91.22	3	3	4	370.428		0
45	DB15569	2	9926791	DB08895																						1	No	No	No	No							8.06	5	-1	57.21	150.12	0.0185	-4.5	4.74	6.98	4.74										102.23	1	7	3	560.606	Solid	-1
46	DB16009	2	9926791	DB08895																						1	Yes	Yes	Yes	No								4	2	47.86	127.74	0.0761	-3.8	2.13	13.35	9.16										129.47	3	6	6	451.531		2
47	DB16107	2	9926791	DB08895																						1	No	Yes	No	No								5	1	58.88	148.64	0.0198	-4.4	03.06	12.25	8.57										102.93	2	8	7	521.666		1
48	DB16133	2	9926791	DB08895																						1	Yes	No	Yes	No								4	1	32.56	85.89	0.552	-2.8	0.65	9.14	6.43										88.91	1	5	2	310.361		1
49	DB16217	2	9926791	DB08895																						1	Yes	Yes	Yes	No								4	0	43.46	115.08	0.0658	-3.8	02.01	18.21	5.43										83.48	1	7	6	450.466		0
50	DB16240	2	9926791	DB08895																						1	No	Yes	Yes	No								4	1	53.99	146.59	0.0178	-4.4	1.63	13.82	10.39										116.55	3	7	7	484.649		1
51	DB16250	2	9926791	DB08895																						1	No	Yes	Yes	No								4	1	54.2	140.04	0.02	-4.4	3.5	13.62	8.81										83.36	1	5	6	495.02		1
52	DB16660	2	9926791	DB08895																						1	Yes	Yes	Yes	No								5	1	44.79	118.38	0.061	-3.8	2.44	13.25	7.3										105.55	3	7	6	402.506		1
53	DB00179	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Inhibitor	Inhibitor	Inhibitor	Non-substrate	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.1491					185.5		2	0	33.63	86.62	0.0136	-4.4	4.3	9.21	-6.3	303	1	2	0	0	22	0	0	0	80.9	4	4	5	302.4	Solid	0
54	DB00211	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Inhibitor	Inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	No	Yes	No	2.3137					201	7.8	1	1	26.65	66.22	4.45	-1.8	-0.6	13.77	8.14	263	1	0	0	0	18	0	1	0	93.8	3	5	6	254.28	Solid	1
55	DB00255	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Inhibitor	Inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	No	No	1.9462				-4.35	172		2	0	30.69	83.24	0.0109	-4.4	5.1	8.63	-6.5	286	1	0	0	0	20	0	0	1	40.5	2	2	4	268.3	Solid	0
56	DB00323	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.2574							2	-1	26.89	71.96	0.0569	-3.7	3.3	5.59	-6.5	372	1	0	0	0	20	0	0	0	103	2	5	2	273.24	Solid	-1
57	DB00461	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	1.7384					80		2	0	26.17	68.43	0.00193	-5.1	3.1	19.59	-4.8	262	1	0	0	0	17	0	0	0	26.3	0	2	4	228.29	Solid	0
58	DB00662	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.3338					188.7	8.78	2	1	43.19	108.52	0.0398	-4	2.3	14.68	8.77	440	1	0	0	0	28	0	0	0	69.3	1	6	10	388.5	Solid	1
59	DB00890	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Inhibitor	Inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	1.8229				-4.95	233		2	0	30.27	84.36	0.0123	-4.3	5.4	9.1	-6	318	1	0	2	0	20	0	0	0	40.5	2	2	3	266.3	Solid	0
60	DB00901	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	Yes	No	No	2.3906							3	1	52.07	132.76	0.00048	-6	5.2	14	9.59	658	1	0	0	0	34	0	1	0	84.9	2	6	10	461.5	Solid	1
61	DB01039	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	No	No	2.2250					80		2	0	38.15	97.13	0.000707	-5.7	5.2		-4.9	458	1	0	0	0	25	0	0	0	52.6	0	4	7	360.8	Solid	0
62	DB01094	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Inhibitor	Inhibitor	Inhibitor	Non-substrate	Inhibitor	Non-substrate	Inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	3.1455					227.5		3	0	29.3	77.75	0.138	-3.3	2.4	7.86	-4.6	413	1	1	0	0	22	0	0	0	96.2	3	6	2	302.28	Solid	0
63	DB01113	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Inhibitor	Non-inhibitor	Non-substrate	Inhibitor	Substrate	Inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	Yes	Yes	No	2.9877					226		3	0	36.57	95.52	0.0129	-4.4	3.9		06.03	407	1	0	0	0	25	0	0	0	49.8	0	5	6	339.4	Solid	0
64	DB01288	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.1550					222		2	1	31.75	85	0.162	-3.3	2	8.85	9.63	310	1	0	0	0	22	0	2	0	93	5	5	6	303.35	Solid	1
65	DB01295	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Strong inhibitor	Inhibitor	1	Yes	No	Yes	No	2.0966					137		2	1	39.75	98.54	0.0137	-4.4	3	14.09	9.31	355	1	0	0	0	25	0	1	0	60	2	5	10	345.4	Solid	1
66	DB01428	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	1.6986			155		65.5		2	-1	23.96	65.08	0.128	-3.2	3.6	07.07	-4.8	258	1	0	0	0	17	0	0	0	46.5	1	3	3	228.24	Solid	-1
67	DB02014	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	Yes	Yes	No	2.4032							3	-1	40.09	105.01	0.0337	-4.1	4.1	3.9	-3.2	631	1	0	1	0	30	0	0	0	119	2	9	8	413.4	Solid	-1
68	DB03083	5	969516	DB11672	AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.7309							3	0	32.57	89.12	0.0104	-4.5	2.8	11.31	-2	450	1	0	1	0	23	0	0	0	56.8	1	4	4	311.3	Solid	0
69	DB03285	5	969516	DB11672	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Inhibitor	Inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Inhibitor	Non-substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.1991							2	-1	26.66	72.82	0.0551	-3.7	3.2	7.11	-6.4	331	1	0	1	0	19	0	0	0	77.8	3	4	3	256.25	Solid	-1
70	DB03514	5	969516	DB11672	Non AMES toxic	Ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	No	Yes	Yes	2.0980							1	0	15.99	44.19	7.42	-1.3	2.4	10.03	-4.9	134	1	0	0	0	11	0	0	0	29.5	1	2	2	150.17	Solid	0
